Umur,Domisili,Province,Jenis Kelamin,Total Twitter Sekunder,Twitter1,Twitter2,Twitter3,Twitter4,Twitter5,Twitter6,Private Second Account,Roleplay Acc,Fake/Spam,Alter Acc,BodySatisfaction,FamCloseness,ParentsinMarriage,LivingApart,Loneliness,SExp1,SExp2,SExp3,SExp4,SExp5,SExp6,SExp,InfSeek1,InfSeek2,InfSeek3,InfSeek4,InfSeek,Soc1,Soc2,Soc3,Soc4,Soc,Div1,Div2,Div,UG_TOT,DA1,DA2,DA3,DA4,DA_OD,IN1,IN2,IN3,IN4,IN5,IN_OD,AS1,AS2,AS3,AS_OD,SI1,SI2,SI3,SI_OD,DI1,DI2,DI3,DI4,DI_OD,MA1,MA2,MA3,MA4,MA_OD,OD_TOT,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS_TOT
1,Tasikmalaya,Jawa Barat,0,2,Fake/Spam/Fan Account,Business Account,,,,,0,0,1,0,2,3,1,1,2,7,4,7,5,5,2,30,6,6,6,4,22,7,6,7,5,25,7,7,14,91,3,4,4,2,13,2,2,2,2,2,10,7,7,7,21,2,5,5,12,4,3,2,2,11,3,6,5,4,18,85,5,3,5,2,1,1,17
1,Tasikmalaya,Jawa Barat,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,3,1,0,2,2,2,1,2,2,1,10,7,7,7,6,27,7,4,3,3,17,6,7,13,67,7,7,7,3,24,6,5,6,6,6,29,7,7,7,21,6,4,7,17,2,1,1,1,5,3,6,5,3,17,113,5,5,5,5,5,4,29
0,Tasikmalaya,Jawa Barat,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,1,1,1,1,4,1,1,6,7,7,1,23,7,7,7,5,26,7,6,6,6,25,7,6,13,87,4,2,2,6,14,4,5,4,3,4,20,7,6,7,20,6,6,5,17,4,2,5,5,16,6,4,4,3,17,104,5,5,5,4,5,5,29
1,Tasikmalaya,Jawa Barat,0,1,Private Second Account,Private Second Account,,,,,2,0,0,0,3,4,1,0,3,3,1,6,7,6,1,24,5,5,5,5,20,7,5,5,5,22,5,6,11,77,6,3,5,5,19,5,5,5,5,5,25,5,5,5,15,5,5,5,15,5,3,2,3,13,3,2,2,2,9,96,4,4,4,4,3,1,20
1,Tasikmalaya,Jawa Barat,1,1,Private Second Account,,,,,,1,0,0,0,2,1,1,0,2,3,1,6,7,4,1,22,3,7,7,6,23,5,5,4,4,18,7,7,14,77,7,7,7,7,28,5,6,6,6,6,29,6,7,7,20,7,6,7,20,6,6,6,7,25,4,4,5,5,18,140,3,2,5,2,2,2,16
2,Tasikmalaya,Jawa Barat,0,1,Private Second Account,,,,,,1,0,0,0,2,3,0,1,4,7,1,5,7,4,1,25,6,6,6,4,22,6,3,2,2,13,7,7,14,74,5,4,3,3,15,4,3,3,2,4,16,6,6,6,18,5,5,6,16,6,4,3,5,18,5,5,2,3,15,98,4,5,4,5,5,5,28
2,Tegal,Jawa Tengah,1,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,1,1,1,0,3,2,2,5,6,5,2,22,3,5,5,3,16,6,5,2,5,18,5,6,11,67,6,3,5,5,19,5,5,5,5,5,25,6,6,6,18,3,3,3,9,3,3,3,5,14,5,7,7,6,25,110,4,4,5,4,4,4,25
1,Tegal,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,1,1,1,3,6,5,6,7,7,4,35,7,7,7,6,27,7,7,5,5,24,7,5,12,98,7,5,5,4,21,4,4,3,3,3,17,5,6,6,17,5,6,6,17,2,2,1,2,7,1,1,1,1,4,83,5,5,3,3,3,2,21
2,Tegal,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,4,2,0,1,1,4,1,1,7,5,1,19,7,7,7,7,28,7,4,1,3,15,7,7,14,76,4,4,6,3,17,2,4,5,5,7,23,7,7,7,21,5,5,6,16,1,1,2,4,8,3,3,3,3,12,97,1,1,2,1,1,1,7
1,Tegal,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,4,1,0,1,3,1,6,6,4,1,21,4,5,3,2,14,7,1,2,1,11,3,5,8,54,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,6,4,4,14,6,5,4,5,20,6,6,7,7,26,144,1,2,4,3,1,1,12
1,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,2,1,1,2,1,1,1,1,2,1,7,7,6,6,4,23,6,1,1,1,9,4,5,9,48,6,7,6,3,22,5,5,5,5,3,23,5,4,4,13,1,4,4,9,5,4,1,3,13,3,1,1,1,6,86,3,2,4,4,1,3,17
1,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,0,2,1,1,1,1,1,1,6,7,7,7,2,23,7,2,1,1,11,7,7,14,54,6,7,7,7,27,7,2,7,7,7,30,7,7,7,21,1,1,1,3,3,2,7,7,19,3,3,6,3,15,115,4,3,4,3,3,2,19
0,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,2,1,0,3,1,2,7,6,5,2,23,7,5,4,4,20,7,5,6,6,24,7,6,13,80,6,5,6,5,22,4,3,3,4,3,17,4,5,4,13,5,4,7,16,3,2,2,3,10,3,3,5,4,15,93,5,3,4,2,2,2,18
2,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,2,1,0,2,4,2,4,5,6,2,23,6,6,6,4,22,5,4,3,2,14,5,6,11,70,4,4,4,4,16,2,6,4,4,4,20,4,4,4,12,4,5,5,14,3,3,2,5,13,4,4,5,5,18,93,2,2,5,3,3,3,18
1,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,0,2,7,2,4,7,7,7,34,7,7,7,7,28,7,7,7,7,28,7,7,14,104,7,7,7,7,28,7,7,7,4,5,30,7,5,7,19,6,4,6,16,7,5,5,7,24,7,7,5,1,20,137,3,5,5,2,1,3,19
1,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,4,0,1,3,1,1,4,5,5,1,17,7,7,7,3,24,7,2,2,2,13,7,6,13,67,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,2,4,4,10,5,5,5,6,21,6,7,7,7,27,142,4,5,5,3,3,5,25
1,Tegal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,4,4,1,1,4,7,4,6,7,4,3,31,5,6,4,3,18,7,3,4,4,18,6,7,13,80,6,4,4,5,19,6,4,5,4,5,24,5,7,7,19,4,5,4,13,5,4,6,5,20,5,4,4,6,19,114,2,2,5,3,2,2,16
1,Tegal,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,3,0,1,2,5,1,5,7,7,2,27,6,5,4,5,20,7,5,6,5,23,6,6,12,82,5,4,5,4,18,4,3,6,4,4,21,5,5,5,15,5,4,5,14,3,4,2,7,16,4,4,3,4,15,99,3,2,4,3,2,3,17
1,Temanggung,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,4,1,0,3,3,3,6,6,7,3,28,7,7,7,7,28,7,5,4,5,21,7,7,14,91,5,5,5,3,18,5,4,5,4,5,23,7,7,7,21,5,6,6,17,3,4,2,2,11,2,2,4,2,10,100,5,3,5,2,1,2,18
0,Temanggung,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,2,4,2,4,4,6,5,25,6,6,6,6,24,6,5,6,5,22,6,7,13,84,6,6,6,6,24,5,7,5,5,5,27,3,3,3,9,4,5,7,16,5,6,5,6,22,5,4,7,5,21,119,5,5,5,4,4,3,26
1,Temanggung,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,2,5,6,6,7,7,6,37,6,6,6,3,21,7,6,4,4,21,6,4,10,89,4,3,5,3,15,5,4,5,5,4,23,3,4,4,11,5,5,6,16,3,4,4,5,16,3,4,2,3,12,93,3,3,4,2,1,3,16
2,Temanggung,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,3,1,0,2,5,5,7,7,5,7,36,6,6,6,6,24,7,6,3,5,21,7,5,12,93,4,2,7,6,19,2,1,2,6,3,14,7,7,7,21,5,5,5,15,5,6,5,5,21,6,5,4,5,20,110,4,4,4,5,4,4,25
1,Temanggung,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,2,1,1,1,2,3,6,7,7,2,27,7,7,7,5,26,7,4,4,3,18,7,7,14,85,3,3,3,2,11,3,3,3,1,3,13,7,7,7,21,4,5,6,15,6,2,5,6,19,3,3,3,3,12,91,5,5,5,5,2,3,25
1,Tenggarong (Kalimantan Timur),Kalimantan Timur,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,1,4,1,0,1,1,1,1,4,7,1,15,3,4,4,2,13,7,1,1,1,10,7,7,14,52,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,4,3,5,12,2,4,3,6,15,7,3,7,4,21,132,4,2,5,2,1,3,17
1,Ternate,Maluku Utara,0,1,Private Second Account,,,,,,1,0,0,0,2,4,1,0,2,1,3,4,4,4,7,23,7,5,7,7,26,7,7,5,6,25,7,7,14,88,7,6,7,7,27,7,7,6,4,7,31,7,7,7,21,1,4,4,9,4,5,4,6,19,7,4,7,7,25,132,3,4,5,5,4,5,26
2,Tobelo,Maluku Utara,0,1,Private Second Account,,,,,,1,0,0,0,3,3,0,1,3,3,3,4,6,6,1,23,6,6,6,2,20,6,5,1,1,13,5,5,10,66,4,4,4,4,16,4,4,2,3,3,16,5,5,5,15,4,4,4,12,1,2,2,2,7,3,2,2,2,9,75,5,4,4,5,1,2,21
1,Tondano,Sulawesi Utara,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,1,2,4,1,4,7,5,1,22,6,6,6,4,22,6,5,5,3,19,5,5,10,73,5,5,6,3,19,6,4,5,4,4,23,3,3,3,9,4,5,4,13,3,1,2,4,10,4,5,5,5,19,93,4,3,4,3,2,3,19
2,Trenggalek,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,0,1,2,4,2,4,5,7,1,23,5,5,4,2,16,5,4,4,4,17,3,3,6,62,4,4,4,4,16,2,4,2,4,4,16,7,7,7,21,4,3,4,11,5,6,5,7,23,6,4,4,4,18,105,4,3,4,1,1,1,14
1,Trenggalek,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,2,1,0,4,5,1,4,7,5,2,24,6,6,6,4,22,7,4,6,7,24,7,7,14,84,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,5,6,5,16,6,6,7,7,26,6,6,7,7,26,152,5,5,5,5,5,5,30
0,Tuban,Jawa Timur,0,3,Private Second Account,Role Play Account,Fake/Spam/Fan Account,,,,1,1,1,0,2,2,1,0,3,6,2,3,7,3,4,25,4,4,3,3,14,7,4,3,3,17,7,7,14,70,5,5,5,4,19,4,4,4,4,3,19,4,6,6,16,4,5,4,13,1,1,1,3,6,3,3,3,2,11,84,3,4,5,4,2,3,21
1,Tuban,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,1,5,5,4,6,6,6,32,5,6,7,5,23,7,5,6,6,24,6,6,12,91,5,5,5,4,19,5,5,4,4,3,21,4,5,5,14,4,5,5,14,3,3,3,4,13,4,4,4,4,16,97,3,2,3,2,2,1,13
1,Tulungagung,Jawa Tengah,0,3,Private Second Account,Alter Account,Fake/Spam/Fan Account,,,,1,0,1,1,4,4,1,0,3,6,2,5,7,7,2,29,7,7,7,4,25,6,5,4,6,21,7,7,14,89,7,7,7,7,28,5,6,6,6,6,29,6,7,7,20,7,4,6,17,5,6,5,5,21,5,4,6,6,21,136,3,2,4,2,2,2,15
2,Tulungagung,Jawa Tengah,0,2,Private Second Account,Alter Account,,,,,1,0,0,1,2,1,1,0,4,1,1,5,7,4,1,19,7,7,7,3,24,7,5,4,4,20,7,7,14,77,6,6,6,4,22,5,4,5,5,5,24,5,5,5,15,6,3,5,14,5,4,4,5,18,4,3,3,3,13,106,5,4,5,5,4,5,28
1,Tulungagung,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,2,4,5,6,6,5,5,31,5,7,6,5,23,6,5,5,5,21,6,6,12,87,4,3,4,4,15,5,3,4,4,3,19,4,4,4,12,5,5,4,14,3,3,3,3,12,3,4,4,4,15,87,4,4,4,4,3,3,22
0,Tulungagung,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,3,1,0,4,1,1,1,4,6,1,14,7,5,5,1,18,7,1,2,1,11,7,4,11,54,6,6,6,6,24,6,7,6,6,5,30,7,7,7,21,1,1,1,3,1,2,3,3,9,1,1,6,6,14,101,5,3,2,1,1,1,13
1,Tulungagung,Jawa Tengah,0,1,Private Second Account,Private Second Account,,,,,2,0,0,0,3,2,0,1,1,7,2,6,7,7,3,32,6,6,7,5,24,7,6,7,7,27,7,7,14,97,1,5,4,3,13,2,2,3,1,1,9,1,1,5,7,5,5,6,16,4,2,1,1,8,3,2,2,2,9,62,5,4,5,5,5,5,29
1,Tulungagung,Jawa Tengah,0,1,Alter Account,,,,,,0,0,0,1,3,2,1,0,3,5,3,3,6,4,2,23,5,6,6,4,21,6,5,2,1,14,5,6,11,69,7,5,5,5,22,5,7,5,4,5,26,4,4,4,12,5,4,5,14,5,6,5,5,21,7,7,7,7,28,123,3,3,4,5,4,2,21
2,Tulungagung,Jawa Tengah,0,1,Alter Account,,,,,,0,0,0,1,2,2,1,0,4,3,3,5,5,7,1,24,7,7,7,7,28,4,7,5,5,21,7,7,14,87,4,7,7,4,22,6,5,6,6,5,28,4,4,4,12,4,5,3,12,6,6,5,4,21,4,4,3,4,15,110,2,2,5,2,1,4,16
2,Tulungagung,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,4,2,1,0,1,3,3,6,6,6,3,27,3,4,4,4,15,6,7,7,7,27,7,1,8,77,7,7,7,7,28,7,7,7,7,7,35,4,4,4,12,4,4,4,12,1,1,1,7,10,7,4,4,4,19,116,1,1,1,1,1,1,6
1,Tulungagung,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,1,1,0,2,5,3,7,7,6,4,32,6,6,6,4,22,7,4,4,4,19,5,6,11,84,4,6,5,5,20,6,5,5,5,5,26,6,6,6,18,4,5,5,14,3,2,5,5,15,5,5,5,4,19,112,4,4,5,3,3,3,22
1,Tulungagung,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,4,1,0,1,1,3,4,6,6,1,21,6,7,7,4,24,7,6,4,5,22,6,5,11,78,1,5,4,7,17,6,4,4,5,6,25,7,7,7,21,6,6,6,18,2,1,1,2,6,5,6,6,4,21,108,5,5,5,5,3,4,27
1,Tulungagung,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,3,1,0,2,3,5,5,6,6,7,32,6,6,6,5,23,7,6,5,5,23,7,7,14,92,7,5,5,5,22,5,5,5,5,4,24,6,5,5,16,6,6,6,18,3,2,2,2,9,4,4,4,4,16,105,3,3,5,3,2,2,18
1,Tulungagung,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,0,2,4,3,4,6,6,4,27,7,7,7,3,24,7,4,3,3,17,6,6,12,80,6,4,3,5,18,4,3,3,3,3,16,4,4,4,12,4,5,5,14,3,2,2,3,10,3,5,5,4,17,87,3,3,4,4,3,3,20
0,Tulungagung,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,0,4,5,7,7,7,5,7,38,5,7,6,5,23,7,6,7,7,27,7,7,14,102,6,5,7,4,22,5,5,5,2,4,21,5,6,6,17,4,4,6,14,5,5,4,4,18,4,5,5,3,17,109,3,4,5,5,3,4,24
1,Wonogiri,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,1,3,3,3,5,5,5,3,24,6,6,6,6,24,6,5,5,5,21,6,4,10,79,5,5,5,5,20,5,5,5,5,5,25,5,5,5,15,4,4,4,12,4,4,4,4,16,4,4,4,4,16,104,3,3,3,3,3,3,18
1,Wonogiri,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,4,1,1,3,4,1,3,7,3,1,19,7,7,7,4,25,7,7,7,7,28,7,7,14,86,6,6,6,6,24,6,6,6,6,6,30,6,6,6,18,6,6,6,18,4,4,4,5,17,7,4,4,4,19,126,3,3,5,5,2,5,23
0,Wonogiri,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,4,1,1,1,2,1,5,7,6,1,22,7,7,7,6,27,7,7,6,6,26,5,5,10,85,4,3,3,2,12,3,3,3,3,3,15,4,4,4,12,4,5,5,14,2,1,3,4,10,2,4,6,5,17,80,4,4,5,5,4,3,25
0,Wonogiri,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,3,1,0,3,7,1,7,7,7,1,30,7,7,7,7,28,7,1,4,4,16,4,7,11,85,7,7,7,7,28,7,4,4,7,4,26,7,7,7,21,7,7,7,21,4,4,4,4,16,4,4,7,5,20,132,5,5,4,3,5,1,23
1,Wonogiri,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,2,1,0,4,7,1,7,7,7,1,30,7,7,4,4,22,7,6,2,5,20,7,7,14,86,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,7,7,7,21,7,7,7,7,28,7,7,7,7,28,161,5,5,5,4,5,1,25
1,Wonosobo,Jawa Tengah,0,3,Private Second Account,Role Play Account,Fake/Spam/Fan Account,,,,1,1,1,0,1,4,1,0,1,6,1,7,7,7,1,29,7,7,7,2,23,7,7,6,6,26,7,7,14,92,7,7,7,6,27,2,2,2,2,2,10,7,7,7,21,6,6,5,17,2,1,1,6,10,2,2,2,2,8,93,5,5,5,2,2,1,20
0,Wonosobo,Jawa Tengah,1,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,2,3,1,4,6,7,1,22,7,7,6,4,24,7,5,4,3,19,6,6,12,77,7,6,6,6,25,6,5,5,4,5,25,6,6,6,18,4,5,6,15,4,3,3,4,14,4,4,3,3,14,111,4,4,4,4,4,3,23
1,Wonosobo,Jawa Tengah,0,2,Role Play Account,Alter Account,,,,,0,1,0,1,3,2,1,0,2,6,3,5,7,5,2,28,6,7,7,5,25,5,5,6,6,22,6,6,12,87,5,4,3,4,16,5,5,5,5,3,23,4,6,6,16,5,6,5,16,2,3,3,4,12,5,4,4,4,17,100,3,5,5,3,2,3,21
0,Yogyakarta,Yogyakarta,0,4,Private Second Account,Fake/Spam/Fan Account,hunter,cyber,,,1,0,1,0,3,2,1,0,2,5,2,7,7,7,2,30,7,7,7,3,24,6,4,5,5,20,6,7,13,87,7,6,6,4,23,6,6,4,5,5,26,6,6,6,18,5,4,6,15,3,2,1,2,8,4,4,4,4,16,106,4,2,5,3,4,2,20
1,Yogyakarta,Yogyakarta,0,4,Private Second Account,Fake/Spam/Fan Account,study acc,cyber acc,,,1,0,1,0,1,1,0,1,4,7,4,5,6,5,2,29,7,7,6,6,26,7,7,7,7,28,6,7,13,96,7,7,7,5,26,5,2,4,2,7,20,6,6,7,19,7,6,7,20,6,7,4,6,23,7,6,7,7,27,135,4,4,5,3,1,2,19
0,Yogyakarta,Yogyakarta,0,3,Private Second Account,Fake/Spam/Fan Account,CA,,,,1,0,1,0,3,4,1,0,2,3,1,4,7,7,3,25,7,4,7,4,22,7,2,4,4,17,7,7,14,78,5,5,5,5,20,5,2,4,4,4,19,4,4,4,12,4,4,4,12,4,4,4,2,14,2,4,4,4,14,91,3,3,3,3,3,3,18
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Fake/Spam/Fan Account,Booktwt,,,,1,0,1,0,3,2,1,0,4,5,2,6,7,5,2,27,7,7,7,6,27,7,5,5,6,23,6,7,13,90,6,6,7,6,25,6,3,3,6,6,24,6,6,6,18,4,4,5,13,3,5,3,3,14,2,4,2,4,12,106,4,4,5,4,2,3,22
1,Yogyakarta,Yogyakarta,0,6,Private Second Account,Fake/Spam/Fan Account,Anitwt,genshintwt,vtubertwt,kpoptwt.,1,0,1,0,3,4,1,1,1,3,2,7,7,3,7,29,5,1,4,2,12,7,7,5,6,25,7,4,11,77,5,4,4,5,18,4,5,5,4,5,23,7,7,7,21,5,6,4,15,6,6,6,6,24,6,1,3,1,11,112,5,5,5,5,5,5,30
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Fake/Spam/Fan Account,Akun pribadi asli,,,,1,0,1,0,2,4,1,1,4,3,5,6,7,7,2,30,7,7,5,5,24,7,6,5,6,24,7,7,14,92,6,6,7,5,24,6,7,7,5,6,31,5,7,6,18,2,2,5,9,2,1,1,1,5,2,2,1,1,6,93,5,2,5,5,3,2,22
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Private Second Account,1st account,gametwt account,,,2,0,0,0,3,2,1,1,4,4,4,2,7,7,5,29,6,7,7,7,27,7,6,7,7,27,7,6,13,96,3,6,6,4,19,2,2,2,2,6,14,7,6,6,19,6,6,6,18,2,1,3,6,12,4,2,3,3,12,94,4,3,4,2,1,5,19
1,Yogyakarta,Yogyakarta,0,2,Alter Account,Fake/Spam/Fan Account,Fake/Spam/Fan Account,,,,0,0,2,1,2,3,1,0,3,4,2,3,5,6,3,23,5,5,5,3,18,6,4,6,6,22,6,6,12,75,3,6,6,3,18,5,3,3,3,3,17,5,6,6,17,4,5,6,15,2,3,3,3,11,5,4,5,3,17,95,4,4,2,4,3,3,20
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Role Play Account,Fake/Spam/Fan Account,,,,1,1,1,0,4,4,1,1,3,3,7,5,7,7,4,33,6,7,7,7,27,7,7,7,7,28,7,4,11,99,7,7,7,5,26,4,2,2,7,5,20,6,7,7,20,7,6,6,19,7,7,6,6,26,6,6,6,6,24,135,4,4,4,2,4,2,20
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Alter Account,Fake/Spam/Fan Account,,,,1,0,1,1,3,4,1,1,3,6,2,6,7,6,1,28,4,6,5,2,17,7,2,6,4,19,5,4,9,73,5,3,6,6,20,6,6,6,5,5,28,7,5,6,18,5,4,5,14,2,2,2,7,13,6,5,4,4,19,112,5,2,4,4,2,2,19
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Role Play Account,Fake/Spam/Fan Account,,,,1,1,1,0,3,4,1,1,2,6,6,5,6,6,6,35,6,6,6,6,24,7,6,4,5,22,5,3,8,89,3,2,4,5,14,2,2,2,2,3,11,5,6,6,17,6,6,6,18,1,1,1,3,6,1,1,5,2,9,75,4,2,3,2,1,1,13
0,Yogyakarta,Yogyakarta,0,3,Private Second Account,Alter Account,Fake/Spam/Fan Account,,,,1,0,1,1,3,3,0,0,1,3,1,1,7,7,1,20,5,7,7,6,25,7,6,4,4,21,7,7,14,80,5,6,7,4,22,5,4,5,4,3,21,4,4,4,12,6,6,6,18,1,3,1,1,6,1,1,1,3,6,85,3,1,4,2,4,2,16
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Alter Account,Fake/Spam/Fan Account,,,,1,0,1,1,3,3,1,0,2,6,7,7,2,7,7,36,6,7,7,5,25,7,5,6,5,23,7,7,14,98,4,4,4,2,14,1,5,3,4,3,16,6,6,6,18,7,6,6,19,3,2,1,1,7,3,5,4,3,15,89,5,5,5,5,3,4,27
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Alter Account,Fake/Spam/Fan Account,,,,1,0,1,1,1,4,1,0,1,3,3,7,7,3,3,26,7,7,7,7,28,7,3,3,3,16,7,7,14,84,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,5,3,6,14,4,1,4,7,16,7,6,6,6,25,139,2,1,3,3,1,1,11
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Fake/Spam/Fan Account,first account,,,,1,0,1,0,3,3,1,1,2,3,2,3,6,7,2,23,6,6,4,6,22,7,6,7,7,27,7,4,11,83,6,5,5,4,20,3,3,3,3,3,15,6,6,6,18,5,4,5,14,4,3,3,5,15,5,5,6,3,19,101,4,4,3,3,1,1,16
1,Yogyakarta,Yogyakarta,0,2,Private Second Account,Private Second Account,Giveaway Account,,,,2,0,0,0,3,3,1,0,4,3,6,6,7,4,6,32,6,6,7,6,25,7,5,2,2,16,7,7,14,87,7,6,7,5,25,7,4,6,4,7,28,7,6,6,19,6,6,6,18,4,6,4,4,18,7,4,7,5,23,131,3,5,5,5,3,5,26
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Fake/Spam/Fan Account,Real life account,,,,1,0,1,0,3,4,1,1,2,5,5,6,6,7,6,35,6,7,7,3,23,7,7,7,6,27,7,4,11,96,2,1,4,1,8,5,5,3,2,3,18,5,5,5,15,6,5,6,17,2,1,1,1,5,1,1,1,1,4,67,5,4,4,1,1,2,17
1,Yogyakarta,Yogyakarta,0,3,Private Second Account,Fake/Spam/Fan Account,Study account,,,,1,0,1,0,2,4,1,1,3,7,1,6,7,7,7,35,4,5,1,1,11,7,7,7,7,28,7,7,14,88,7,3,7,3,20,7,7,7,7,3,31,7,7,7,21,7,7,7,21,2,2,2,5,11,3,4,5,3,15,119,5,1,5,5,5,5,26
1,Yogyakarta,Yogyakarta,0,1,Private Second Account,,,,,,1,0,0,0,2,3,1,1,3,7,2,5,7,6,4,31,5,6,5,4,20,5,4,2,2,13,5,1,6,70,1,1,1,2,5,1,4,2,1,3,11,7,7,7,21,7,5,5,17,2,2,2,2,8,2,5,3,2,12,74,3,1,1,3,1,2,11
1,Yogyakarta,Yogyakarta,0,2,Alter Account,Fake/Spam/Fan Account,,,,,0,0,1,1,3,3,1,1,2,3,2,3,6,6,5,25,6,4,6,7,23,7,5,5,5,22,7,5,12,82,5,6,6,5,22,5,5,6,5,5,26,5,4,4,13,5,5,5,15,5,3,3,3,14,4,3,4,3,14,104,3,4,4,5,4,2,22
2,Yogyakarta,Yogyakarta,0,2,Fake/Spam/Fan Account,Business Account,,,,,0,0,1,0,3,4,1,1,4,1,1,2,1,7,1,13,6,5,4,5,20,6,3,4,5,18,7,6,13,64,6,6,6,6,24,6,5,5,5,5,26,5,6,6,17,3,5,6,14,3,2,2,2,9,2,2,2,3,9,99,3,2,4,2,3,3,17
1,Yogyakarta,Yogyakarta,0,2,Fake/Spam/Fan Account,Business Account,,,,,0,0,1,0,3,3,1,1,3,1,2,3,6,7,1,20,6,5,5,1,17,7,3,2,2,14,7,2,9,60,6,6,6,6,24,6,6,6,6,6,30,5,5,7,17,2,4,3,9,1,1,1,1,4,1,2,2,2,7,91,3,2,1,1,1,1,9
1,Yogyakarta,Yogyakarta,0,2,Private Second Account,Alter Account,,,,,1,0,0,1,4,4,1,0,3,6,5,7,7,7,7,39,7,7,7,7,28,7,7,5,5,24,7,7,14,105,7,7,7,7,28,6,7,5,7,6,31,7,7,7,21,6,7,7,20,5,5,6,2,18,6,7,7,6,26,144,4,5,5,5,2,1,22
1,Yogyakarta,Yogyakarta,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,2,1,1,4,3,2,6,7,6,1,25,5,5,5,4,19,6,5,6,5,22,5,7,12,78,6,5,5,3,19,4,5,4,2,3,18,5,5,5,15,5,6,4,15,5,2,2,3,12,3,4,5,3,15,94,5,4,5,3,4,4,25
